,Spectra,Host,HostDistance,Contrast,eta,alpha,rho
simu_3493,/sps/ztf/data/sedm/redux/20201113/hgspec_target_crr_b_ifu20201113_09_30_23_ZTF20acowata.txt,/sps/ztf/data/sedm/redux/20211216/e3d_crr_b_ifu20211216_08_44_25_ZTF18abwkzuc.fits,2.794757729543492,0.4372681028456978,1.437353155969189,2.0743334841701593,-0.19010034669068754
simu_3494,/sps/ztf/data/sedm/redux/20191203/hgspec_target_crr_b_ifu20191203_02_34_21_ZTF19acvijnj.txt,/sps/ztf/data/sedm/redux/20220130/e3d_crr_b_ifu20220130_06_43_04_ZTF20aamsjws.fits,2.903325735119095,0.8761149216747945,2.225486855906527,3.116838539868614,-0.043044920196066594
simu_3495,/sps/ztf/data/sedm/redux/20190316/hgspec_target_crr_b_ifu20190316_10_48_29_ZTF19aamoqxy.txt,/sps/ztf/data/sedm/redux/20220130/e3d_crr_b_ifu20220130_06_43_04_ZTF20aamsjws.fits,3.306078213624236,0.46755763275108486,0.6492194560318507,1.90058264155375,-0.22686420331434276
simu_3496,/sps/ztf/data/sedm/redux/20201116/hgspec_target_crr_b_ifu20201116_04_49_51_ZTF20acoyfpk.txt,/sps/ztf/data/sedm/redux/20220128/e3d_crr_b_ifu20220128_05_47_36_ZTF20aarcpql.fits,1.2969144163403517,0.42493666545668096,1.2403197309848544,1.7268317989373407,-0.263628059937998
simu_3497,/sps/ztf/data/sedm/redux/20201112/hgspec_target_crr_b_ifu20201112_09_54_06_ZTF20acowpur.txt,/sps/ztf/data/sedm/redux/20220128/e3d_crr_b_ifu20220128_05_47_36_ZTF20aarcpql.fits,2.1273865980470212,0.23131568282093848,2.0284534309221924,2.421835169402977,-0.1533364900670323
simu_3498,/sps/ztf/data/sedm/redux/20190603/hgspec_target_crr_b_ifu20190603_10_59_43_ZTF19aavissk.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_06_28_18_ZTF20aamuqwn.fits,1.8732540139486875,0.9478168772726573,0.25515260606318163,4.680596123416296,-0.24524613162617037
simu_3499,/sps/ztf/data/sedm/redux/20200623/hgspec_target_crr_b_ifu20200623_08_55_48_ZTF20abgdtmv.txt,/sps/ztf/data/sedm/redux/20220130/e3d_crr_b_ifu20220130_06_43_04_ZTF20aamsjws.fits,2.708813687726088,0.08251738374659295,1.2403197309848544,3.116838539868614,-0.17171841837885993
simu_3500,/sps/ztf/data/sedm/redux/20200111/hgspec_target_crr_b_ifu20200111_11_50_59_ZTF20aabqamf.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,4.126824735220925,0.15194328554137101,0.6492194560318507,2.421835169402977,-0.24524613162617037
simu_3501,/sps/ztf/data/sedm/redux/20200623/hgspec_target_crr_b_ifu20200623_08_55_48_ZTF20abgdtmv.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_08_39_47_ZTF20aciuakv.fits,5.17215370478432,0.8528481338753032,0.6492194560318507,1.7268317989373407,-0.31877384487348087
simu_3502,/sps/ztf/data/sedm/redux/20200702/hgspec_target_crr_b_ifu20200702_10_43_29_ZTF20abgakbv.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,2.1369879022431295,0.6360817587954989,1.831420005937858,2.421835169402977,-0.13495456175520468
simu_3503,/sps/ztf/data/sedm/redux/20200415/spec_auto_robot_lstep1__crr_b_ifu20200415_08_48_59_ZTF20aatzhhl.txt,/sps/ztf/data/sedm/redux/20220128/e3d_crr_b_ifu20220128_05_47_36_ZTF20aarcpql.fits,1.2312673208246196,0.30377627005628705,0.6492194560318507,2.5955860120193863,-0.20848227500251515
simu_3504,/sps/ztf/data/sedm/redux/20201113/hgspec_target_crr_b_ifu20201113_09_30_23_ZTF20acowata.txt,/sps/ztf/data/sedm/redux/20211218/e3d_crr_b_ifu20211218_11_36_05_ZTF20aafrjqw.fits,0.42553746480144194,0.4336227269978811,1.6343865809535234,1.7268317989373407,-0.17171841837885993
simu_3505,/sps/ztf/data/sedm/redux/20190603/hgspec_target_crr_b_ifu20190603_10_59_43_ZTF19aavissk.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_08_39_47_ZTF20aciuakv.fits,3.7746008913706315,0.13686120672270907,0.8462528810161853,1.90058264155375,-0.1533364900670323
simu_3506,/sps/ztf/data/sedm/redux/20190918/hgspec_target_crr_b_ifu20190918_03_32_34_ZTF19abxihut.txt,/sps/ztf/data/sedm/redux/20220130/e3d_crr_b_ifu20220130_06_43_04_ZTF20aamsjws.fits,5.01430574361228,0.3045918736904321,1.437353155969189,2.9430876972522046,-0.263628059937998
simu_3507,/sps/ztf/data/sedm/redux/20180705/hgspec_target_crr_b_ifu20180705_10_04_29_ZTF18abdfydj.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,4.4270580662895345,0.35017079731947937,2.6195537058751963,3.6380910677178413,-0.07980877681972182
simu_3508,/sps/ztf/data/sedm/redux/20211010/spec_auto_robot_lstep1__crr_b_ifu20211010_06_15_20_ZTF21acekmmm.txt,/sps/ztf/data/sedm/redux/20211216/e3d_crr_b_ifu20211216_08_44_25_ZTF18abwkzuc.fits,3.111029349977122,0.059005690018290355,1.0432863060005197,2.421835169402977,-0.07980877681972182
simu_3509,/sps/ztf/data/sedm/redux/20210923/spec_auto_contsep_lstep1__crr_b_ifu20210923_11_03_45_ZTF21acaqdee.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,6.025701565493315,0.8755005928436176,0.8462528810161853,2.9430876972522046,-0.31877384487348087
simu_3510,/sps/ztf/data/sedm/redux/20200331/hgspec_target_crr_b_ifu20200331_04_25_30_ZTF20aatpqps.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,0.8163951491266007,0.7072037446443817,2.0284534309221924,2.9430876972522046,-0.07980877681972182
simu_3511,/sps/ztf/data/sedm/redux/20191107/hgspec_target_crr_b_ifu20191107_10_39_02_ZTF19aclhnkd.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,7.297412343589738,0.16269150248507877,0.6492194560318507,2.7693368546357955,-0.11657263344337705
simu_3512,/sps/ztf/data/sedm/redux/20180816/hgspec_target_crr_b_ifu20180816_05_05_00_ZTF18abmjvuf.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,8.774450018864684,0.7419750578297127,3.013620555843865,2.9430876972522046,-0.09819070513154943
simu_3513,/sps/ztf/data/sedm/redux/20211212/spec_auto_robot_lstep1__crr_b_ifu20211212_06_14_11_ZTF21acgqhru.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,5.662417139507637,0.9262014747024984,0.6492194560318507,1.90058264155375,-0.2820099882498256
simu_3514,/sps/ztf/data/sedm/redux/20180713/hgspec_target_crr_b_ifu20180713_08_20_04_ZTF18abdkimx.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,6.137833438988525,0.9311700126468664,0.45218603104751615,1.7268317989373407,-0.22686420331434276
simu_3515,/sps/ztf/data/sedm/redux/20200415/spec_auto_robot_lstep1__crr_b_ifu20200415_08_48_59_ZTF20aatzhhl.txt,/sps/ztf/data/sedm/redux/20220130/e3d_crr_b_ifu20220130_06_43_04_ZTF20aamsjws.fits,2.87508673521429,0.5057593461779369,2.4225202808908617,1.90058264155375,-0.22686420331434276
simu_3516,/sps/ztf/data/sedm/redux/20210923/spec_auto_contsep_lstep1__crr_b_ifu20210923_11_03_45_ZTF21acaqdee.txt,/sps/ztf/data/sedm/redux/20211216/e3d_crr_b_ifu20211216_08_44_25_ZTF18abwkzuc.fits,1.4877593718281685,0.08307469925954714,2.816587130859531,2.7693368546357955,-0.043044920196066594
simu_3517,/sps/ztf/data/sedm/redux/20180721/hgspec_target_crr_b_ifu20180721_09_32_27_ZTF18abfhaji.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,3.654519346794083,0.19231136369339508,1.2403197309848544,1.7268317989373407,-0.24524613162617037
simu_3518,/sps/ztf/data/sedm/redux/20210923/spec_auto_contsep_lstep1__crr_b_ifu20210923_11_03_45_ZTF21acaqdee.txt,/sps/ztf/data/sedm/redux/20211203/e3d_crr_b_ifu20211203_04_31_16_ZTF19abzwtiu.fits,7.160929576990889,0.5901041647906862,1.0432863060005197,1.7268317989373407,-0.09819070513154943
simu_3519,/sps/ztf/data/sedm/redux/20201113/hgspec_target_crr_b_ifu20201113_09_30_23_ZTF20acowata.txt,/sps/ztf/data/sedm/redux/20211216/e3d_crr_b_ifu20211216_08_44_25_ZTF18abwkzuc.fits,7.59801944198634,0.6467198197444431,0.8462528810161853,3.290589382485023,-0.1533364900670323
simu_3520,/sps/ztf/data/sedm/redux/20180721/hgspec_target_crr_b_ifu20180721_09_32_27_ZTF18abfhaji.txt,/sps/ztf/data/sedm/redux/20211216/e3d_crr_b_ifu20211216_08_44_25_ZTF18abwkzuc.fits,9.163451055212164,0.6725949029881729,1.2403197309848544,3.290589382485023,-0.1533364900670323
simu_3521,/sps/ztf/data/sedm/redux/20191027/spec_auto_robot_lstep1__crr_b_ifu20191027_04_31_52_ZTF19acgbkzr.txt,/sps/ztf/data/sedm/redux/20220130/e3d_crr_b_ifu20220130_06_43_04_ZTF20aamsjws.fits,1.0292855989372887,0.5031786278692006,1.6343865809535234,3.4643402251014317,-0.20848227500251515
simu_3522,/sps/ztf/data/sedm/redux/20210923/spec_auto_contsep_lstep1__crr_b_ifu20210923_11_03_45_ZTF21acaqdee.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,4.476240285645019,0.9852044232560851,1.2403197309848544,1.3793301137045224,-0.22686420331434276
simu_3523,/sps/ztf/data/sedm/redux/20180721/hgspec_target_crr_b_ifu20180721_05_32_10_ZTF18abhpzig.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_06_28_18_ZTF20aamuqwn.fits,5.8168674683284065,0.39105532014502303,0.8462528810161853,1.5530809563209316,-0.24524613162617037
simu_3524,/sps/ztf/data/sedm/redux/20190730/hgspec_target_crr_b_ifu20190730_10_35_27_ZTF19abhjhes.txt,/sps/ztf/data/sedm/redux/20211216/e3d_crr_b_ifu20211216_08_44_25_ZTF18abwkzuc.fits,1.3991860414194137,0.08978869082868011,1.0432863060005197,3.290589382485023,-0.263628059937998
simu_3525,/sps/ztf/data/sedm/redux/20181106/hgspec_target_crr_b_ifu20181106_07_22_20_ZTF18acchvwh.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,8.777717486928463,0.5512180732398163,0.6492194560318507,3.6380910677178413,-0.263628059937998
simu_3526,/sps/ztf/data/sedm/redux/20180705/hgspec_target_crr_b_ifu20180705_10_04_29_ZTF18abdfydj.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,9.472423644504229,0.85922189377371,1.0432863060005197,2.421835169402977,-0.13495456175520468
simu_3527,/sps/ztf/data/sedm/redux/20210923/spec_auto_robot_lstep1__crr_b_ifu20210923_11_03_45_ZTF21acaqdee.txt,/sps/ztf/data/sedm/redux/20211220/e3d_crr_b_ifu20211220_09_32_28_ZTF19accdehb.fits,3.946310436200303,0.016655511641846255,0.25515260606318163,1.90058264155375,-0.13495456175520468
simu_3528,/sps/ztf/data/sedm/redux/20200423/hgspec_target_crr_b_ifu20200423_09_23_59_ZTF20aavrzha.txt,/sps/ztf/data/sedm/redux/20211220/e3d_crr_b_ifu20211220_09_32_28_ZTF19accdehb.fits,4.244778650111642,0.1401545718401744,1.6343865809535234,2.0743334841701593,-0.07980877681972182
simu_3529,/sps/ztf/data/sedm/redux/20200113/hgspec_target_crr_b_ifu20200113_02_08_04_ZTF20aadzwnu.txt,/sps/ztf/data/sedm/redux/20220130/e3d_crr_b_ifu20220130_06_43_04_ZTF20aamsjws.fits,9.39975661407231,0.5181078036003273,1.437353155969189,3.116838539868614,-0.19010034669068754
simu_3530,/sps/ztf/data/sedm/redux/20191213/hgspec_target_crr_b_ifu20191213_11_24_12_ZTF19acxphhl.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,1.1264610534203405,0.2273212111931552,1.0432863060005197,1.5530809563209316,-0.24524613162617037
simu_3531,/sps/ztf/data/sedm/redux/20210923/spec_auto_robot_lstep1__crr_b_ifu20210923_11_03_45_ZTF21acaqdee.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,8.911871096017633,0.6762684660075621,1.0432863060005197,2.421835169402977,-0.11657263344337705
simu_3532,/sps/ztf/data/sedm/redux/20191107/hgspec_target_crr_b_ifu20191107_10_39_02_ZTF19aclhnkd.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_08_39_47_ZTF20aciuakv.fits,1.9849854609951676,0.6416558794791284,0.45218603104751615,2.7693368546357955,-0.2820099882498256
simu_3533,/sps/ztf/data/sedm/redux/20190711/hgspec_target_crr_b_ifu20190711_10_48_25_ZTF19abfqhis.txt,/sps/ztf/data/sedm/redux/20211216/e3d_crr_b_ifu20211216_08_44_25_ZTF18abwkzuc.fits,6.504158377148683,0.6371088940817555,2.0284534309221924,2.248084326786568,-0.19010034669068754
simu_3534,/sps/ztf/data/sedm/redux/20200415/spec_auto_robot_lstep1__crr_b_ifu20200415_08_48_59_ZTF20aatzhhl.txt,/sps/ztf/data/sedm/redux/20211220/e3d_crr_b_ifu20211220_09_32_28_ZTF19accdehb.fits,5.535053661900155,0.40063312132185774,0.8462528810161853,1.90058264155375,-0.22686420331434276
simu_3535,/sps/ztf/data/sedm/redux/20180816/hgspec_target_crr_b_ifu20180816_05_05_00_ZTF18abmjvuf.txt,/sps/ztf/data/sedm/redux/20220128/e3d_crr_b_ifu20220128_05_47_36_ZTF20aarcpql.fits,5.020276795413793,0.6590983822163726,0.25515260606318163,1.5530809563209316,-0.3555377014971361
simu_3536,/sps/ztf/data/sedm/redux/20191023/hgspec_target_crr_b_ifu20191023_12_28_09_ZTF19acekbyz.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_08_39_47_ZTF20aciuakv.fits,0.6503488146981609,0.6251755082775912,0.45218603104751615,1.7268317989373407,-0.20848227500251515
simu_3537,/sps/ztf/data/sedm/redux/20180721/hgspec_target_crr_b_ifu20180721_05_32_10_ZTF18abhpzig.txt,/sps/ztf/data/sedm/redux/20220128/e3d_crr_b_ifu20220128_05_47_36_ZTF20aarcpql.fits,0.7046194151412455,0.7115537366563122,0.8462528810161853,1.90058264155375,-0.2820099882498256
simu_3538,/sps/ztf/data/sedm/redux/20180816/hgspec_target_crr_b_ifu20180816_05_05_00_ZTF18abmjvuf.txt,/sps/ztf/data/sedm/redux/20211218/e3d_crr_b_ifu20211218_11_36_05_ZTF20aafrjqw.fits,5.726988021477956,0.5977745238434682,0.25515260606318163,2.7693368546357955,-0.043044920196066594
simu_3539,/sps/ztf/data/sedm/redux/20200415/spec_auto_robot_lstep1__crr_b_ifu20200415_08_48_59_ZTF20aatzhhl.txt,/sps/ztf/data/sedm/redux/20211218/e3d_crr_b_ifu20211218_11_36_05_ZTF20aafrjqw.fits,0.9470357725494338,0.36906088728860664,1.2403197309848544,2.9430876972522046,-0.061426848507894205
simu_3540,/sps/ztf/data/sedm/redux/20200920/hgspec_target_crr_b_ifu20200920_02_58_18_ZTF20abyzbxa.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_08_39_47_ZTF20aciuakv.fits,5.493421902447147,0.14768809737333838,0.6492194560318507,1.90058264155375,-0.2820099882498256
simu_3541,/sps/ztf/data/sedm/redux/20191027/spec_auto_robot_lstep1__crr_b_ifu20191027_04_31_52_ZTF19acgbkzr.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_08_39_47_ZTF20aciuakv.fits,2.2080795298301967,0.668636134000535,0.45218603104751615,4.680596123416296,-0.263628059937998
simu_3542,/sps/ztf/data/sedm/redux/20180721/hgspec_target_crr_b_ifu20180721_07_24_56_ZTF18abfhaji.txt,/sps/ztf/data/sedm/redux/20211220/e3d_crr_b_ifu20211220_09_32_28_ZTF19accdehb.fits,6.14567035395728,0.3008253115929719,2.4225202808908617,3.290589382485023,-0.11657263344337705
simu_3543,/sps/ztf/data/sedm/redux/20191031/hgspec_target_crr_b_ifu20191031_09_32_24_ZTF19achajnc.txt,/sps/ztf/data/sedm/redux/20220128/e3d_crr_b_ifu20220128_05_47_36_ZTF20aarcpql.fits,8.742325069956475,0.20183624027586392,1.2403197309848544,2.0743334841701593,-0.006281063572411373
simu_3544,/sps/ztf/data/sedm/redux/20200415/spec_auto_robot_lstep1__crr_b_ifu20200415_08_48_59_ZTF20aatzhhl.txt,/sps/ztf/data/sedm/redux/20211216/e3d_crr_b_ifu20211216_08_44_25_ZTF18abwkzuc.fits,1.4964443381641372,0.5690468767180081,0.8462528810161853,1.90058264155375,-0.263628059937998
simu_3545,/sps/ztf/data/sedm/redux/20180905/hgspec_target_crr_b_ifu20180905_07_39_52_ZTF18abshtdj.txt,/sps/ztf/data/sedm/redux/20211220/e3d_crr_b_ifu20211220_09_32_28_ZTF19accdehb.fits,5.1982195248463485,0.48182515060982856,2.4225202808908617,3.116838539868614,-0.024662991884238983
simu_3546,/sps/ztf/data/sedm/redux/20180824/hgspec_target_crr_b_ifu20180824_03_28_38_ZTF18abmjvpb.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,6.600474971553044,0.7208368887427825,1.0432863060005197,1.5530809563209316,-0.2820099882498256
simu_3547,/sps/ztf/data/sedm/redux/20201019/hgspec_target_crr_b_ifu20201019_12_17_43_ZTF20acifwef.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,7.720295908965141,0.4515687382093029,0.6492194560318507,2.5955860120193863,-0.3003919165616532
simu_3548,/sps/ztf/data/sedm/redux/20200516/hgspec_target_crr_b_ifu20200516_07_34_53_ZTF20aazgtmp.txt,/sps/ztf/data/sedm/redux/20220130/e3d_crr_b_ifu20220130_06_43_04_ZTF20aamsjws.fits,8.327010378918823,0.49843749180705116,2.4225202808908617,1.7268317989373407,-0.1533364900670323
simu_3549,/sps/ztf/data/sedm/redux/20200415/spec_auto_robot_lstep1__crr_b_ifu20200415_08_48_59_ZTF20aatzhhl.txt,/sps/ztf/data/sedm/redux/20211218/e3d_crr_b_ifu20211218_11_36_05_ZTF20aafrjqw.fits,4.173538632045305,0.49280740809018486,1.831420005937858,3.81184191033425,-0.09819070513154943
simu_3550,/sps/ztf/data/sedm/redux/20191027/spec_auto_robot_lstep1__crr_b_ifu20191027_04_31_52_ZTF19acgbkzr.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,3.752925381946894,0.3231878947446161,0.25515260606318163,2.248084326786568,-0.20848227500251515
simu_3551,/sps/ztf/data/sedm/redux/20201113/hgspec_target_crr_b_ifu20201113_09_30_23_ZTF20acowata.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,8.14695377819626,0.2000781856119692,1.6343865809535234,2.421835169402977,-0.13495456175520468
simu_3552,/sps/ztf/data/sedm/redux/20180705/hgspec_target_crr_b_ifu20180705_10_04_29_ZTF18abdfydj.txt,/sps/ztf/data/sedm/redux/20211220/e3d_crr_b_ifu20211220_09_32_28_ZTF19accdehb.fits,2.5601285446861057,0.33342360938930854,0.45218603104751615,1.7268317989373407,-0.2820099882498256
simu_3553,/sps/ztf/data/sedm/redux/20191031/hgspec_target_crr_b_ifu20191031_09_32_24_ZTF19achajnc.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,4.55163107644222,0.6710666350651548,1.2403197309848544,1.90058264155375,-0.13495456175520468
simu_3554,/sps/ztf/data/sedm/redux/20180921/hgspec_target_crr_b_ifu20180921_10_42_41_ZTF18abwkzuc.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,1.3505925935855092,0.07504545666127652,1.2403197309848544,1.5530809563209316,-0.19010034669068754
simu_3555,/sps/ztf/data/sedm/redux/20180824/hgspec_target_crr_b_ifu20180824_03_28_38_ZTF18abmjvpb.txt,/sps/ztf/data/sedm/redux/20220130/e3d_crr_b_ifu20220130_06_43_04_ZTF20aamsjws.fits,4.90441114236245,0.7734108926446567,1.0432863060005197,1.5530809563209316,-0.07980877681972182
simu_3556,/sps/ztf/data/sedm/redux/20181107/hgspec_target_crr_b_ifu20181107_11_19_05_ZTF18accngee.txt,/sps/ztf/data/sedm/redux/20211218/e3d_crr_b_ifu20211218_11_36_05_ZTF20aafrjqw.fits,7.059774293708895,0.8556989367652343,1.437353155969189,2.5955860120193863,-0.061426848507894205
simu_3557,/sps/ztf/data/sedm/redux/20200808/hgspec_target_crr_b_ifu20200808_05_34_33_ZTF20aboyujf.txt,/sps/ztf/data/sedm/redux/20211218/e3d_crr_b_ifu20211218_11_36_05_ZTF20aafrjqw.fits,8.027399759144615,0.5423638019820685,1.0432863060005197,2.9430876972522046,-0.11657263344337705
simu_3558,/sps/ztf/data/sedm/redux/20200623/hgspec_target_crr_b_ifu20200623_08_55_48_ZTF20abgdtmv.txt,/sps/ztf/data/sedm/redux/20220128/e3d_crr_b_ifu20220128_05_47_36_ZTF20aarcpql.fits,1.8530337456650108,0.5304354118030487,0.8462528810161853,1.3793301137045224,-0.3371557731853085
simu_3559,/sps/ztf/data/sedm/redux/20180905/hgspec_target_crr_b_ifu20180905_07_39_52_ZTF18abshtdj.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,5.3471045838453986,0.05820821326443985,0.8462528810161853,2.0743334841701593,-0.17171841837885993
simu_3560,/sps/ztf/data/sedm/redux/20200516/hgspec_target_crr_b_ifu20200516_07_34_53_ZTF20aazgtmp.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,2.7475217888805616,0.5419692452542293,1.6343865809535234,2.5955860120193863,-0.11657263344337705
simu_3561,/sps/ztf/data/sedm/redux/20201013/hgspec_target_crr_b_ifu20201013_03_46_43_ZTF20acgzjje.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_08_39_47_ZTF20aciuakv.fits,4.981456263433449,0.7754372088018581,0.45218603104751615,1.3793301137045224,-0.24524613162617037
simu_3562,/sps/ztf/data/sedm/redux/20190603/hgspec_target_crr_b_ifu20190603_09_34_09_ZTF19aauxmqj.txt,/sps/ztf/data/sedm/redux/20220128/e3d_crr_b_ifu20220128_05_47_36_ZTF20aarcpql.fits,5.335368168404643,0.48622384634483207,1.0432863060005197,2.248084326786568,-0.263628059937998
simu_3563,/sps/ztf/data/sedm/redux/20210923/spec_auto_robot_lstep1__crr_b_ifu20210923_11_03_45_ZTF21acaqdee.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_08_39_47_ZTF20aciuakv.fits,0.4008699211574016,0.463387602738342,0.6492194560318507,4.680596123416296,-0.1533364900670323
simu_3564,/sps/ztf/data/sedm/redux/20200126/hgspec_target_crr_b_ifu20200126_02_44_57_ZTF20aafwbcs.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_06_28_18_ZTF20aamuqwn.fits,3.34878708589112,0.29562511557248583,0.6492194560318507,2.421835169402977,-0.09819070513154943
simu_3565,/sps/ztf/data/sedm/redux/20200221/spec_auto_robot_lstep1__crr_b_ifu20200221_10_17_04_ZTF20aalxlis.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_12_50_26_ZTF18acnbgrb.fits,6.97159553290807,0.5510281199110936,0.8462528810161853,2.9430876972522046,-0.1533364900670323
simu_3566,/sps/ztf/data/sedm/redux/20180816/hgspec_target_crr_b_ifu20180816_05_05_00_ZTF18abmjvuf.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,4.843427647971217,0.5866194200928448,1.6343865809535234,1.3793301137045224,-0.19010034669068754
simu_3567,/sps/ztf/data/sedm/redux/20181121/hgspec_target_crr_b_ifu20181121_10_06_35_ZTF18aceynvm.txt,/sps/ztf/data/sedm/redux/20211203/e3d_crr_b_ifu20211203_04_31_16_ZTF19abzwtiu.fits,3.667779984119446,0.6358979963275833,0.8462528810161853,3.4643402251014317,-0.19010034669068754
simu_3568,/sps/ztf/data/sedm/redux/20180721/hgspec_target_crr_b_ifu20180721_05_32_10_ZTF18abhpzig.txt,/sps/ztf/data/sedm/redux/20220128/e3d_crr_b_ifu20220128_05_47_36_ZTF20aarcpql.fits,6.739856477856786,0.14382864018592592,0.6492194560318507,2.0743334841701593,-0.19010034669068754
simu_3569,/sps/ztf/data/sedm/redux/20180915/hgspec_target_crr_b_ifu20180915_05_13_13_ZTF18absdjms.txt,/sps/ztf/data/sedm/redux/20220129/e3d_crr_b_ifu20220129_08_00_51_ZTF20aamdsjv.fits,4.894643551848122,0.27766025374909553,1.831420005937858,2.421835169402977,-0.13495456175520468
simu_3570,/sps/ztf/data/sedm/redux/20180721/hgspec_target_crr_b_ifu20180721_04_48_17_ZTF18abgledy.txt,/sps/ztf/data/sedm/redux/20220130/e3d_crr_b_ifu20220130_06_43_04_ZTF20aamsjws.fits,1.3963206655386797,0.9856243309586601,1.831420005937858,2.9430876972522046,-0.09819070513154943
simu_3571,/sps/ztf/data/sedm/redux/20200509/hgspec_target_crr_b_ifu20200509_07_34_06_ZTF20aaxxcms.txt,/sps/ztf/data/sedm/redux/20220128/e3d_crr_b_ifu20220128_05_47_36_ZTF20aarcpql.fits,3.2984394713011596,0.6033440393549645,0.8462528810161853,2.0743334841701593,-0.11657263344337705
simu_3572,/sps/ztf/data/sedm/redux/20201012/hgspec_target_crr_b_ifu20201012_10_41_40_ZTF20achdwmq.txt,/sps/ztf/data/sedm/redux/20211218/e3d_crr_b_ifu20211218_11_36_05_ZTF20aafrjqw.fits,3.8419916974358763,0.1555583719016771,0.25515260606318163,3.116838539868614,-0.024662991884238983
simu_3573,/sps/ztf/data/sedm/redux/20201116/hgspec_target_crr_b_ifu20201116_04_49_51_ZTF20acoyfpk.txt,/sps/ztf/data/sedm/redux/20211219/e3d_crr_b_ifu20211219_06_28_18_ZTF20aamuqwn.fits,8.5105845564338,0.2702388603606699,0.6492194560318507,2.421835169402977,-0.263628059937998
simu_3574,/sps/ztf/data/sedm/redux/20191027/spec_auto_robot_lstep1__crr_b_ifu20191027_04_31_52_ZTF19acgbkzr.txt,/sps/ztf/data/sedm/redux/20220128/e3d_crr_b_ifu20220128_05_47_36_ZTF20aarcpql.fits,8.342642490499001,0.3263522914550431,0.8462528810161853,1.90058264155375,-0.13495456175520468
